Dataset,Model,Condition,RowIndex,JSD
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,143,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,144,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,145,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,146,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,147,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,148,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,151,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,152,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,153,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,154,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,155,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,156,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,157,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,158,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,159,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,160,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,162,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,163,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,164,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,165,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,166,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,167,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,168,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,170,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,171,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,172,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,173,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,174,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,175,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,176,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,177,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,180,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,181,0.164343
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,182,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,183,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,184,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,185,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,186,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,187,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,188,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,189,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,190,0.005801
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,191,0.031262
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,192,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,193,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,194,0.118040
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,195,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,196,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,197,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,198,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,199,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,200,0.000856
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,201,0.006701
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,202,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,203,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,204,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,205,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,206,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,207,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,208,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,209,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,210,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,211,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,212,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,213,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,214,0.136968
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,215,0.268198
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,216,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,217,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,218,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,219,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,220,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,221,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,222,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,223,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,224,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,225,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,226,0.113446
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,227,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,228,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,229,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,230,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,231,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,232,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,233,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,234,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,235,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,236,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,237,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,238,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,239,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,242,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,243,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,244,0.016724
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,245,0.005502
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,246,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,247,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,248,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,249,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,250,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,251,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,252,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,253,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,254,0.006719
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,255,0.014658
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,256,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,257,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,258,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,259,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,260,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,261,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,262,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,263,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,264,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,265,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,266,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,267,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,268,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,269,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,270,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,271,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,272,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,273,0.336325
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,274,0.209359
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,275,0.209359
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,276,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,277,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,278,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,279,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,280,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,281,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,282,0.374381
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,283,0.373844
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,284,0.374381
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,285,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,286,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,287,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,288,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,289,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,290,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,291,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,292,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,293,0.015628
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,294,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,295,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,296,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,297,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,298,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,299,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,300,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,301,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,302,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,303,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,304,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,305,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,306,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,307,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,308,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,309,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,310,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,313,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,314,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,315,0.431169
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,316,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,317,0.383465
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,318,0.029951
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,319,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,320,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,321,0.089363
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,322,0.173921
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,323,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,324,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,325,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,326,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,327,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,328,0.057375
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,329,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,330,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,331,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,332,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,333,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,334,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,335,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,336,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,337,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,338,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,339,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,340,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,341,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,342,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,343,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,344,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,345,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,346,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,347,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,348,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,349,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,350,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,351,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,352,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,353,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,354,0.120419
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,355,0.110416
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,356,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,357,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,358,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,359,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,360,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,361,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,362,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,363,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,364,0.024389
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,365,0.024389
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,366,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,367,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,368,0.328495
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,369,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,370,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,371,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,372,0.173921
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,373,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,374,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,375,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,376,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,377,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,378,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,379,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,380,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,381,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,382,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,383,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,384,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,385,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,386,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,387,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,388,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,389,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,390,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,391,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,392,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,393,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,394,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,395,0.304555
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,396,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,397,0.287379
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,398,0.287379
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,399,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,400,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,401,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,402,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,403,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,404,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,405,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,406,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,407,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,408,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,409,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,410,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,411,0.173921
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,412,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,413,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,414,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,415,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,416,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,417,0.015628
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,418,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,419,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,420,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,421,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,422,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,423,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,424,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,425,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,426,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,427,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,428,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,429,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,430,0.648767
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,431,0.366090
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,432,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,433,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,434,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,435,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,436,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,437,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,438,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,439,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,440,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,441,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,442,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,443,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,444,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,445,0.091471
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,446,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,447,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,449,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,450,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,451,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,452,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,453,0.292432
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,454,0.279507
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,455,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,456,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,457,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,458,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,459,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,460,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,461,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,462,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,463,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,464,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,465,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,466,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,467,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,468,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,469,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,470,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,471,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,472,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,473,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,474,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,475,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,478,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,479,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,480,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,481,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,482,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,483,0.030911
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,484,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,485,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,486,0.010491
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,487,0.019083
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,488,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,489,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,490,0.431169
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,491,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,492,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,493,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,494,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,495,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,496,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,497,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,498,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,499,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,500,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,501,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,502,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,503,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,504,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,505,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,506,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,507,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,508,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,509,0.168724
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,510,0.167934
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,511,0.082776
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,512,0.115603
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,513,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,514,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,515,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,516,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,517,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,518,0.236453
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,519,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,520,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,521,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,522,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,523,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,524,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,525,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,526,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,527,0.313228
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,528,0.313228
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,529,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,530,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,531,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,532,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,533,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,534,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,535,0.365855
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,536,0.001339
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,537,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,538,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,539,0.380936
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,540,0.380936
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,541,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,542,0.000000
BIGOBENCH,Gemini-2.0-Flash,Syn-40%,543,0.000000
